Time,Bms_Life,SumVoltage,Current,SOC,ChgMOS,DisChgMOS,SerialNum,TempNum,RemainCap,MaxV,MaxV_No,MinV,MinV_No,MaxT,MaxT_No,MinT,MinT_No,CellV_1,CellV_2,CellV_3,CellV_4,CellV_5,CellV_6,CellV_7,CellV_8,CellV_9,CellV_10,CellV_11,CellV_12,CellV_13,CellV_14,CellV_15,CellV_16,CellV_17,CellV_18,CellV_19,CellV_20,CellV_21,CellV_22,CellV_23,CellV_24,Temp_1,ErrCode1,ErrCode2,ErrCode3,ErrCode4,ErrCode5,ErrCode6,ErrCode7,ErrCode8,CycleTime,DI1,DI2,DI3,DI4,DO1,DO2,DO3,DO4,BoardNum
17:22:03,98,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:05,101,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,258,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:07,102,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:08,104,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:18,113,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:19,115,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:21,116,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:22,118,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:24,120,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,258,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:26,121,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,258,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:28,123,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:30,125,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,26,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:32,126,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:33,128,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:35,130,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:36,131,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:38,133,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:39,134,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:41,136,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:43,138,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:45,139,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:46,141,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:48,143,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:49,144,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:51,146,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
17:22:52,147,78,3,0,48,8,ON,ON,24,1,43,92,3,286,1,3,259,14,22,1,22,1,3,286,3,26,3,262,3,261,3,264,3,264,3,26,3,262,3,262,3,262,3,261,3,262,3,262,3,259,3,262,3,262,3,264,3,26,3,26,3,262,3,262,3,262,3,26,3,262,22,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
