Time,Bms_Life,SumVoltage,Current,SOC,ChgMOS,DisChgMOS,SerialNum,TempNum,RemainCap,MaxV,MaxV_No,MinV,MinV_No,MaxT,MaxT_No,MinT,MinT_No,CellV_1,CellV_2,CellV_3,CellV_4,CellV_5,CellV_6,CellV_7,CellV_8,CellV_9,CellV_10,CellV_11,CellV_12,CellV_13,CellV_14,CellV_15,CellV_16,CellV_17,CellV_18,CellV_19,CellV_20,CellV_21,CellV_22,CellV_23,CellV_24,Temp_1,ErrCode1,ErrCode2,ErrCode3,ErrCode4,ErrCode5,ErrCode6,ErrCode7,ErrCode8,CycleTime,DI1,DI2,DI3,DI4,DO1,DO2,DO3,DO4,BoardNum
12:52:11,226,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,193,3,194,3,193,3,194,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:13,228,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,193,3,194,3,193,3,194,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:15,230,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,193,3,194,3,193,3,194,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:16,231,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,193,3,194,3,193,3,194,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:18,233,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,192,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,195,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:19,234,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,192,3,196,3,192,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,195,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:21,236,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,193,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:29,245,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,193,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:31,246,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,193,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:33,248,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,193,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:34,249,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,193,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:36,251,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,193,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,193,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,195,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:37,253,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,193,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,193,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,195,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:40,254,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,192,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:43,1,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,193,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:45,3,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,193,3,196,3,193,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:46,5,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,192,3,196,3,193,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:48,6,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,192,3,196,3,193,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
12:52:49,8,76,6,0,97,1,ON,ON,24,1,87,39,3,198,20,3,19,1,17,1,17,1,3,19,3,192,3,192,3,196,3,193,3,194,3,193,3,193,3,194,3,193,3,193,3,192,3,194,3,194,3,192,3,193,3,194,3,194,3,192,3,198,3,194,3,192,3,195,3,194,17,0,0,0,0,0,0,0,0,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
